Type,Order,Family,Genus,Species,authority,Popular_name_PT,English_name,BR,RR,RB,TP,SG,SB,EM,OC,Habitat use,Depth_category,max_depth_m,Size_category,Maximum_size_cm,Mobility,Geographic_distribution,Trophic_category ,Functional group,Potencial de dispersão,Rafting,Targeted_species_fisheries,IUCN,National list,Brazilian Province,Argentine,North Islands,Central Islands,PML-PAMA,Northeast with PAMA-PML,Northeast,Southeast,Noronha/rocas,Atol,FN,SpSp,PML,PA-MA,CE,RN,PE,PB,AL,CVT,Tri,BA,Abr,ES,ArC,IGr,RJ,SP,PR,SC,URU,ARG,total,BR Endêmico,SWA Endemic,Expatriated,Exotic,References,Museums,OBS,
OSTEICH,Perciformes,SCOMBRIDAE,Scomberomorus,Scomberomorus cavalla,"(Cuvier, 1829)",Cavala; Cavala-perna-de-moça; Cavala-preta; Cavala-sardinheira; Cavala-verdadeira,King Mackerel; Kingfish,1,1,0,0,0,0,1,1,4,VDEEP,140,LARGE,184,HMO,"WA, OIB",MCAR,PISC,PEL,N,1,LC,LC,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,17,0,,,0,"15, 22, 24, 29, 31, 35, 44, 49, 51, 70",,,
OSTEICH,Perciformes,SCOMBRIDAE,Scomberomorus,Scomberomorus regalis,"(Bloch, 1793)",Cavala-boca-larga; Cavala-branca; Cavala-canguçu; Cavala-pintada; Cavala-sardinheira; Cavala-serra; Serra; Serra-pininga,Cero,1,1,0,0,0,0,0,1,3,SHALL,20,LARGE,183,HMO,WA,MCAR,PISC,PEL,N,1,LC,LC,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,9,0,,,0,"31, 50, 51, 62",,,
OSTEICH,Perciformes,SCOMBRIDAE,Thunnus,Thunnus alalunga,"(Bonnaterre, 1788)",,,0,0,0,0,0,0,0,1,1,VDEEP,600,LARGE,140,HMO,CT,MCAR,PISC,PEL,Y,1,NT,LC,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,10,0,,,0,"24, 30, 70",,rodrigo,
OSTEICH,Perciformes,SCOMBRIDAE,Thunnus,Thunnus albacares,"(Bonnaterre, 1788)",Albacora-de-laje; Atum-de-galha,Yellowfin tuna; Alisson's Tuna,0,0,0,0,0,0,0,1,1,VDEEP,250,LARGE,239,HMO,CT,MCAR,PISC,PEL,Y,1,NT,LC,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,10,0,,,0,"24, 62, 70",,rodrigo,
OSTEICH,Perciformes,SCOMBRIDAE,Thunnus,Thunnus atlanticus,"(Lesson, 1831)",Albacorinha; Atum; Atunzinho;,Little Tuna; Blackfin Tuna,0,0,0,0,0,0,0,1,1,VDEEP,,LARGE,108,HMO,"WA, OIB",MCAR,PISC,PEL,Y,1,LC,LC,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,10,0,,,0,"24, 62, 66, 70",,rodrigo,
OSTEICH,Perciformes,SCOMBRIDAE,Thunnus,Thunnus obesus,"(Lowe, 1839)",,,0,0,0,0,0,0,0,1,1,VDEEP,250,LARGE,250,HMO,CT,MCAR,PISC,PEL,Y,0,VU,LC,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,12,0,,,0,"13, 24, 31, 70",H,rodrigo,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Pontinus,Pontinus corallinus,"Miranda Ribeiro, 1903",,,0,1,0,0,0,0,0,0,1,DEEP,100,MEDSMALL,,SED,BR,MCAR,MCAR,PEL,N,0,,DD,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,1,,0,Alfie,BWWVSR,0,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Pontinus,Pontinus longispinis,"Goode & Bean, 1896",,,1,0,1,0,0,0,0,0,2,VDEEP,440,MEDSMALL,25,SED,WA,MCAR,MCAR,PEL,N,0,,LC,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4,0,,,0,70,D,,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Pontinus,Pontinus nematophthalmus,,,,,,,,,,,,,VDEEP,410,MEDSMALL,14,SED,WA,MCAR,MCAR,PEL,N,0,,,1,0,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Pontinus,Pontinus nigropunctatus,"(Günther, 1868)",,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,St Helena and Bonaparte Seamount,,,,,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Pontinus,Pontinus rathbuni,"Goode & Bean, 1896",,,1,0,1,0,0,0,0,0,2,VDEEP,146,MEDSMALL,25,SED,WA,MCAR,MCAR,PEL,N,0,,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,4,0,,,0,70,"D, Q",,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Pterois,Pterois volitans,"(Linnaeus, 1758)",,,0,1,0,0,0,0,0,0,1,VDEEP,120,MED,40,ROV,"IP, WA",MCAR,MCAR,PEL,y,2,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,1,,,,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Scorpaena,Scorpaena agassizii,"Goode & Bean, 1896",,Longfin scorpionfish,1,1,1,0,0,0,0,0,3,VDEEP,275,MEDSMALL,20,SED,WA,MCAR,MCAR,PEL,N,0,,LC,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,,No splink,0,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Scorpaena,Scorpaena albifimbria ,"Evermann & Marsh, 1900",,,0,0,1,0,0,0,0,0,1,MID,50,SMALL,9,SED,"WA, OIB",MCAR,MCAR,PEL,N,0,,DD,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,0,70,D,,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Scorpaena,Scorpaena bergi ,"Evermann & Marsh, 1900",,Goosehead Scorpionfish,1,1,0,0,1,0,0,0,3,DEEP,75,SMALL,10,SED,WA,MCAR,MCAR,PEL,N,0,,LC,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,5,0,,,0,,H,,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Scorpaena,Scorpaena brasiliensis,"Cuvier, 1829",Mangangá-vermelho; Beatinha; Beatriz; Beatinha pintada; Mangangá-pintado; Peixe-pedra,Barbfish; Scorpionfish,1,1,1,0,0,1,1,0,5,DEEP,100,MED,35,SED,"WA, OIB",MCAR,MCAR,PEL,N,1,,LC,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,14,0,,,0,"9, 29, 33, 35, 49, 56, 68, 70, 90",D,,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Scorpaena,Scorpaena calcarata,"Goode & Bean, 1882",Mangangá,Smoothhead Scorpionfish,1,1,0,0,1,1,0,0,4,VDEEP,216,MEDSMALL,13,SED,WA,MCAR,MCAR,PEL,N,0,,LC,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,,,0,"24, 66",,,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Scorpaena,Scorpaena dispar,"Longley & Hildebrand, 1940",Moriati,Hunchback Scorpionfish,1,1,1,0,0,1,0,0,4,VDEEP,118,MEDSMALL,23,SED,"WA, OIB",MCAR,MCAR,PEL,N,0,,LC,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,6,0,,,0,"29, 35, 41, 66, 70",,,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Scorpaena,Scorpaena grandicornis ,"Cuvier, 1829",Mangangá; Mangangá-de-espinho; Niquim-da-pedra; Peixe-escorpião,Plumed Scorpionfish,1,1,0,0,1,0,0,0,3,SHALL,15,MEDSMALL,18,SED,WA,MCAR,MCAR,PEL,N,0,,LC,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,6,0,,,0,29,D,,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Scorpaena,Scorpaena inermis,"Cuvier, 1829",,Mushroom Scorpionfish,1,1,0,0,1,1,0,0,4,DEEP,73,MEDSMALL,11,SED,WA,MCAR,MCAR,PEL,N,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,0,,H,,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Scorpaena,Scorpaena isthmensis,"Meek & Hildebrand, 1928",Beatinha-cara-lisa; Mangangá-cara-lisa; Moréia-atí de cara lisa; Beatriz,Smoothcheek; Scorpionfish; ,1,1,1,0,0,1,0,0,4,VDEEP,110,MEDSMALL,16,SED,"WA, OIB",MCAR,MCAR,PEL,N,0,,LC,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,12,0,,,0,"29, 35, 41, 49, 59, 66, 70",D,,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Scorpaena,Scorpaena laevis,"Troschell, 1866",Mangangá,Scorpionfish,0,1,0,0,0,0,0,0,1,DEEP,100,MED,28.5,SED,"OIB, MAR",MCAR,MCAR,PEL,N,0,,LC,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,78,,,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Scorpaena,Scorpaena melasma,"Eschmeyer, 1965",,,1,1,1,0,0,0,0,0,3,DEEP,66,MEDSMALL,,SED,WA,MCAR,MCAR,PEL,N,0,,LC,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,,No splink,0,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Scorpaena,Scorpaena mellissii,"Günther, 1868",,Mellissi's Scorpionfish,0,1,0,0,1,0,0,0,2,VDEEP,224.84191,MED,28.5,SED,"OIB, MAR",MCAR,MCAR,PEL,N,0,,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,,,,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Scorpaena,Scorpaena petricola,"Eschmeyer, 1965",,,1,1,1,0,0,0,0,0,3,DEEP,73,MEDSMALL,,SED,BR,MCAR,MCAR,PEL,N,0,,DD,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,0,,No splink,0,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Scorpaena,Scorpaena plumieri ,"Bloch, 1789",Beatinha axila-roxa; Mangangá axila-roxa; Niquim; Peixe-pedra; Bereati; Niquim-de-pedra; Peixe-escorpião; Sarrão; Peixe-pedra,Spotted Scorpionfish,1,1,1,1,0,1,1,0,6,DEEP,60,MED,45,SED,"WA, OIB, MAR",MCAR,MCAR,PEL,N,0,,LC,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,17,0,,,0,"9, 10, 15, 22, 33, 37, 40, 41, 44, 49, 51, 57, 67, 68, 70","D, H",,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Scorpaenodes,Scorpaenodes caribbaeus ,"Meek & Hildebrand, 1928",Manangá,Reef Scorpionfish,1,1,0,1,0,0,0,0,3,SHALL,18,SMALL,10,SED,"WA, OIB",MCAR,MCAR,PEL,N,0,,LC,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,7,0,,,0,"31, 35, 70",D,,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Scorpaenodes,Scorpaenodes insularis ,"Eschmeyer, 1971",,Red Scorpionfish,1,1,0,0,0,0,0,0,2,MID,35,SMALL,10,SED,"BI, MAR",MCAR,MCAR,PEL,N,0,,VU,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Ascension & St Helena,0,,,,
OSTEICH,Scorpaeniformes,SCORPAENIDAE,Scorpaenodes,Scorpaenodes tredecimspinosus,"(Metzelaar, 1919)",Manangá,Deepreef Scorpionfish,1,1,0,0,0,0,0,0,2,DEEP,54,SMALL,7.6,SED,"WA, OIB",MCAR,MCAR,PEL,N,0,,LC,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,7,0,,,0,"20, 31, 41, 66, 70","D, H",,
CONDR,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,Scyliorhinus haeckelii,"(Miranda Ribeiro, 1907)",,Freckled catshark,1,0,0,0,0,0,0,0,1,VDEEP,402,LARGE,60,ROV,WA,MCAR,MCAR,LIV,N,0,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,,,,
CONDR,Carcharhiniformes,Scyliorhinidae,Schroederichthys,Schroederichthys saurisqualus,Soto 2001,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,
OSTEICH,Scorpaeniformes,SEBASTIDAE,Helicolenus,Helicolenus lahillei,"Norman, 1937",,,,1,1,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
OSTEICH,Scorpaeniformes,SEBASTIDAE,Sebastes,Sebastes oculatus,"Valenciennes, 1833",,Patagonian redfish,0,1,0,0,0,0,0,0,1,VDEEP,281,MED,31,SED,"SA, EP",MCAR,MCAR,LIV,N,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,,,0,71,,,
OSTEICH,Perciformes,SERRANIDAE,Acanthistius,Acanthistius brasilianus,"(Cuvier, 1828) ",Badejo; Garoupa; Senhor de engenho; Serigado-mero; Serigado-focinhudo,Sea Bass; Barred Rockfish,0,1,0,0,0,0,1,0,2,DEEP,60,MED,40,ROV,SA,MCAR,MCAR,PEL,N,1,DD,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,9,0,1,,0,"41, 66",,,
OSTEICH,Perciformes,SERRANIDAE,Acanthistius,Acanthistius patachonicus,"(Jenyns, 1840)",Badejo-argentino; Badejo-do-sul,,0,1,0,0,0,0,1,0,2,DEEP,70,MED,31,ROV,SA,MCAR,MCAR,PEL,N,1,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4,0,1,,0,"41, 66, 71",,,
OSTEICH,Perciformes,SERRANIDAE,Anthias,Anthias asperilinguis,"Günther, 1859",,,1,1,0,0,0,0,0,0,2,VDEEP,320,MEDSMALL,15.6,ROV,BR,PLANK,DPLA,PEL,N,0,,,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,"Venezuela, Curacao, southern to Bahia ",0,,No splink,0,
OSTEICH,Perciformes,SERRANIDAE,Anthias,Anthias menezesi,"Anderson & Heemstra, 1980",,,0,0,1,0,0,0,0,0,1,VDEEP,260,MED,28,ROV,"BR, OIB",PLANK,DPLA,PEL,N,0,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,0,70,,,
OSTEICH,Perciformes,SERRANIDAE,Anthias,Anthias nicholsi,"Firth, 1933",,Yellowfin bass,1,1,0,0,0,0,0,0,2,VDEEP,165,MEDSMALL,25,ROV,WA,PLANK,DPLA,PEL,N,0,,,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,0,,No splink,0,
OSTEICH,Perciformes,SERRANIDAE,Baldwinella,Baldwinella vivanus,"(Jordan & Swain, 1885)",,Red barbier,1,1,0,0,0,0,0,0,2,VDEEP,610,MEDSMALL,25,ROV,WA,PLANK,DPLA,PEL,N,0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0,,,0,,"MZUSP, CBMNM",0,
OSTEICH,Perciformes,SERRANIDAE,Bathyanthias,Bathyanthias roseus,"Günther, 1880",,,1,1,0,0,0,0,0,0,2,VDEEP,300,MEDSMALL,15,ROV,BR,PLANK,DPLA,PEL,N,0,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,5,0,1,,0,Alfie,BFRFVHW 1218,0,
OSTEICH,Perciformes,SERRANIDAE,Chorantias,Choranthias salmopunctatus,"(Lubbock & Edwards, 1981)",,,0,1,0,0,0,0,0,0,1,DEEP,55,SMALL,6.1,ROV,BI,PLANK,DPLA,PEL,N,0,VU,D2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,0,66,,,
OSTEICH,Perciformes,SERRANIDAE,Diplectrum,Diplectrum bivittatum,"(Valenciennes, 1828)",Michole-da-areia,Aguavina,1,1,0,0,1,1,1,0,5,VDEEP,140,MEDSMALL,25,ROV,WA,MCAR,MCAR,PEL,N,0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,0,,,,
OSTEICH,Perciformes,SERRANIDAE,Diplectrum,Diplectrum formosum,"(Linnaeus, 1766)",Michole; Michole-da-areia-listrado; Jacundá; Canguito; Margarida; Michole-de-areia; Mixorde,Sand Perch; Sand Basslet; Sand Seabass,1,1,1,1,1,1,1,0,7,DEEP,80,MED,30,ROV,"WA, OIB",MCAR,MCAR,PEL,N,0,,,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,17,0,,,0,"15, 22, 35, 41, 49, 51, 59","D, H",,
OSTEICH,Perciformes,SERRANIDAE,Diplectrum,Diplectrum radiale,"(Quoy & Gaimard, 1824)",Michole-da-areia-costeiro; Jacundá; Peixe-aipim; Papa-terra,Pond Perch,1,1,1,0,1,1,1,0,6,DEEP,55,MED,26,ROV,WA,MCAR,MCAR,PEL,N,0,,,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,12,0,,,0,"29, 33, 35, 49, 59, 66, 68",D,,
OSTEICH,Perciformes,SERRANIDAE,Dules,Dules auriga,"Cuvier, 1829",Mariquita-de-penacho; Vovó; Jacundá ,WhipspineBass; Longfinned Dwarf Sea Bass,0,1,0,0,0,1,0,0,2,VDEEP,135,MEDSMALL,19,ROV,SA,MCAR,MCAR,PEL,N,0,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,8,0,1,,0,"41, 59, 66, 71, 72",,,
OSTEICH,Perciformes,SERRANIDAE,Odontanthias ,Odontanthias cauoh ,"Carvalho-Filho, Macena & Nunes 2016 ",,,0,1,0,0,0,0,0,0,1,,,,,ROV,BI,PLANK,DPLA,PEL,N,,,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,
OSTEICH,Perciformes,SERRANIDAE,Paralabrax,Paralabrax dewegeri,"(Metzelaar, 1919)",Mero Velho,Vieja,1,1,0,0,1,1,0,0,4,MID,50,MED,43,ROV,WA,MCAR,MCAR,PEL,N,0,NT,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,0,,,,
OSTEICH,Perciformes,SERRANIDAE,Pronotogrammus,Pronotogrammus martinicensis,"(Guichenot, 1868)",,Roughtongue Bass,0,1,1,0,0,0,0,0,2,VDEEP,230,MEDSMALL,20,ROV,"WA, OIB",PLANK,DPLA,PEL,N,0,,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,7,0,,,0,"41, 46, 66, 70, ",D,,
OSTEICH,Perciformes,SERRANIDAE,Serranus,Serranus aliceae,"Carvalho Filho & Ferreira, 2013",,,1,1,0,0,0,0,0,0,2,DEEP,70,SMALL,7,SED,BR,MINV,MINV,PEL,N,0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,,0,,,,(OL-SPSP)
OSTEICH,Perciformes,SERRANIDAE,Serranus,Serranus annularis,"(Günther, 1880)",,Orangeback Bass,1,1,1,0,0,0,0,0,3,DEEP,70,SMALL,9,SED,"WA, OIB",MINV,MINV,PEL,N,0,,,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7,0,,,0,"15, 31, 51, 70","D, H",,
OSTEICH,Perciformes,SERRANIDAE,Serranus,Serranus atrobranchus,"(Cuvier, 1829)",Mariquita-orelha-preta,Blackear Bass,1,1,1,1,0,1,0,0,5,VDEEP,219,MEDSMALL,19,SED,WA,MINV,MINV,PEL,N,0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,6,0,,,0,"44, 49, 59, 66",D,,
OSTEICH,Perciformes,SERRANIDAE,Serranus,Serranus baldwini,"(Evermann & Marsch, 1899)",Mariquita-pintada; Badejinho-lanterna; Serranus laranja,Lantern Bass,1,1,1,0,1,0,0,0,4,DEEP,80,MEDSMALL,12,SED,"WA, OIB",MINV,MINV,PEL,N,0,,,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,16,0,,,0,"16, 21, 22, 29, 33, 35, 41, 47, 49, 51, 59, 70","D, H",,
OSTEICH,Perciformes,SERRANIDAE,Serranus,Serranus chionaraia,"Robins & Starck, 1961",,Snow Bass,1,1,0,0,0,0,0,0,2,DEEP,90,SMALL,5,SED,WA,MINV,MINV,PEL,N,0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,0,,,,
OSTEICH,Perciformes,SERRANIDAE,Serranus,Serranus flaviventris,"(Cuvier, 1829)",Mariquita; Serranus; Barriga-branca; Mariquinha ,Twinspot Bass,1,1,1,1,0,0,0,0,4,VDEEP,402,MEDSMALL,15,SED,WA,MINV,MINV,PEL,N,0,,,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,17,0,,,0,"10, 15, 22, 29, 33, 35, 37, 40, 44, 49, 51, 59","D, H",,
OSTEICH,Perciformes,SERRANIDAE,Serranus,Serranus phoebe,"Poey, 1851",Sete-fundão,Tattler,1,1,1,0,0,0,0,0,3,VDEEP,400,MEDSMALL,20,SED,"WA, OIB",MINV,MINV,PEL,N,0,,,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,12,0,,,0,"35, 49, 70","D, H",,
OSTEICH,Perciformes,SERRANIDAE,Serranus,Serranus sp,,,,1,1,0,0,0,0,0,0,2,MID,26,SMALL,3,SED,BR,MINV,MINV,PEL,N,0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,1,1,,,,,,
OSTEICH,Perciformes,SERRANIDAE,Serranus,Serranus tabacarius,"(Cuvier, 1829)",,Tobaccofish,1,1,0,0,0,0,0,0,2,DEEP,70,MEDSMALL,22,SED,WA,MINV,MINV,PEL,N,0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,0,,,,
OSTEICH,Perciformes,SPARIDAE,Archosargus,Archosargus probatocephalus,"(Walbaum, 1792)",Sargo-de-dente; Sargo; Sargo-do-mar,Convict Fish; Convict Porgy; Sheepshead; Sheepshead Seabream,1,1,0,0,0,1,1,0,4,MID,30,LARGE,91,ROV,WA,HERB,MALG,PEL,N,1,,,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,12,0,,,0,"9, 44, 49, 68",D,,
OSTEICH,Perciformes,SPARIDAE,Archosargus,Archosargus rhomboidalis,"(Linnaeus, 1758)",Sargo-de-dente; Canhanha; Salema; Frade; Guatucupajuba; Mercador; Sambuio;Caicanha; Salema-feiticeira; Sambulho,Sea Bream; Western Atlantic Seabream,0,1,0,0,0,1,1,0,3,MID,30,MED,33,ROV,WA,HERB,MALG,PEL,N,1,,,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,13,0,,,0,"9, 15, 35, 49, 68, 90",D,,
OSTEICH,Perciformes,SPARIDAE,Calamus,Calamus bajonado,"(Bloch & Schneider, 1801)",Pargo-pena; Pena-salgo,Jolthead Porgy ,1,1,0,0,1,0,0,0,3,VDEEP,200,LARGE,76,ROV,WA,MINV,MINV,PEL,N,1,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,,,0,41,,,
OSTEICH,Perciformes,SPARIDAE,Calamus,Calamus calamus,"(Valenciennes, 1830)",Peixe-pena,Saucereye Porgy,1,1,0,0,1,1,0,0,4,DEEP,75,LARGE,56,ROV,WA,MINV,MINV,PEL,N,1,,,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,5,0,,,0,,D,,
OSTEICH,Perciformes,SPARIDAE,Calamus,Calamus mu,"Randall & Caldwell, 1966",Peixe-pena,Flathead Porgy,1,1,0,0,1,1,0,0,4,DEEP,90,MED,26.5,ROV,BR,MINV,MINV,PEL,N,1,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,6,1,1,,0,"18, 41",,,
