fb_code;Class;Order;Family;Genus;Species;Name;Home_range;Diel_activity;Size_group;Level_water;TempPref_min;TemPref_mean;TempPref_max;Body_size;Size_class;Body_shape;Aspect_ratio;Nphoto;Caudal_fin;Mouth_position;Trophic_level;Diet;Spawning;Depth_min;Depth_max;Depth_range;Allometric_a;Allometric_b;Level_length_weight;PLD;PLD_level;Life_span;Geographic_range_index;Range_extension;Province_2;Province_3;Province_4;Province_6;Province_7;Province_10;Province_11;Province_12;Province_13;Province_14;Province_15;Province_16;Province_17;Province_43;Province_44;Province_45;Province_46;Province_47;Province_48;Province_50;IUCN_status;Vulnerability;Price_category
4580;actinopterygii;perciformes;labridae;symphodus;rostratus;Symphodus rostratus;mob;day;medg;low;13,25;18,86;25,41;14;s2;fusiform;1,19011;1;rounded;terminal;3,5;im;pelagic;1;50;49;0,0144872;3;family;15;species;4;36;native;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;20,2;very high
59;actinopterygii;perciformes;labridae;symphodus;melops;Symphodus melops;mob;day;sol;low;13,85;18,44;23,89;28;s3;fusiform;1,34099;1;truncated;terminal;3,4;im;pelagic;1;30;29;0,0144872;3;family;15;species;9;41;native;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;33,97;very high
54573;actinopterygii;perciformes;labridae;symphodus;doderleini;Symphodus doderleini;NA;NA;NA;low;14,81;19,8;25,65;10;s2;fusiform;1,20179;1;truncated;terminal;3,4;im;pelagic;2;40;38;0,0144872;3;family;14;species;NA;28;native;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;22,42;very high
4582;actinopterygii;perciformes;labridae;labrus;merula;Labrus merula;mob;day;sol;low;14,87;19,55;25,11;45;s4;fusiform;0,823409;1;truncated;terminal;3,6;im;pelagic;1;50;49;0,0144872;3;family;86;species;17;34;native;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;44,23;very high
572;actinopterygii;perciformes;labridae;labrus;bergylta;Labrus bergylta;mob;day;sol;low;15,24;19,48;24,44;65,9;s5;fusiform;1,38077;1;truncated;terminal;3,2;im;pelagic;1;50;49;0,0144872;3;family;52;genus;29;46;native;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;66,55;high
58;actinopterygii;perciformes;labridae;coris;julis;Coris julis;mob;day;smallg;low;15,51;19,89;24,91;30;s3;fusiform;1,61389;1;truncated;terminal;3,4;im;pelagic;0;120;120;0,002659732;3,488574917;genus;44;species;NA;71;native;1;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;lc;38,53;very high
1375;actinopterygii;perciformes;labridae;labrus;mixtus;Labrus mixtus;mob;day;sol;low;15,8;19,85;24,57;40;s4;fusiform;0,790999;2;truncated;terminal;3,9;im;pelagic;2;200;198;0,0144872;3;family;52;genus;20;55;native;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;lc;66,58;very high
46923;actinopterygii;perciformes;labridae;pseudolabrus;gayi;Pseudolabrus gayi;NA;NA;NA;NA;15,96;18,48;21,32;9,7;s2;fusiform;NA;1;truncated;terminal;3,3;im;pelagic;NA;NA;NA;0,0144872;3;genus;NA;;NA;4;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;lc;22,91;very high
16339;actinopterygii;perciformes;labridae;centrolabrus;melanocercus;Centrolabrus melanocercus;mob;day;sol;low;16,14;20,73;26,14;14;s2;fusiform;1,09125;1;truncated;terminal;3,2;im;pelagic;1;25;24;0,255;2,737;;19;genus;NA;31;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;23,67;very high
3670;actinopterygii;perciformes;labridae;oxyjulis;californica;Oxyjulis californica;mob;day;smallg;high;16,17;18,79;22,02;25;s3;elongated;1,33997;1;forked;terminal;3,1;im;pelagic;0;97;97;0,0144872;3;family;43;species;4;8;native;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;18,98;very high
22513;actinopterygii;perciformes;labridae;lappanella;fasciata;Lappanella fasciata;mob;day;sol;low;16,38;20,63;25,6;15;s2;fusiform;1,18594;1;truncated;terminal;3,3;im;pelagic;35;200;165;0,0144872;3;family;NA;;NA;39;native;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;29,04;very high
4578;actinopterygii;perciformes;labridae;symphodus;mediterraneus;Symphodus mediterraneus;mob;day;pair;low;16,42;20,72;25,73;18;s3;fusiform;1,19295;1;truncated;terminal;3,2;im;pelagic;1;50;49;0,0144872;3;family;15;species;8;41;native;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;22,54;very high
3667;actinopterygii;perciformes;labridae;halichoeres;semicinctus;Halichoeres semicinctus;sed;day;smallg;low;16,52;19,93;23,87;38;s4;fusiform;1,03567;1;truncated;terminal;3,3;im;pelagic;0;24;24;0,017459254;2,956821535;species;36;species;14;10;native;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;32,18;very high
3671;actinopterygii;perciformes;labridae;semicossyphus;pulcher;Semicossyphus pulcher;vmob;day;sol;bottom;16,52;19,93;23,87;91;s6;fusiform;1,66013;1;truncated;terminal;3,6;im;pelagic;0;55;55;0,0289;3;species;52;species;53;10;native;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;vu;54,9;very high
57256;actinopterygii;perciformes;labridae;symphodus;caeruleus;Symphodus caeruleus;mob;day;pair;low;16,52;19,69;24,14;21,5;s3;fusiform;NA;1;truncated;terminal;3,5;im;pelagic;1;30;29;0,0144872;3;family;NA;;NA;2;native;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;36,28;very high
2500;actinopterygii;perciformes;labridae;thalassoma;pavo;Thalassoma pavo;mob;day;medg;low;17,03;20,97;25,55;25;s3;elongated;1,04863;1;truncated;terminal;3,5;im;pelagic;1;150;149;0,017830241;2,977652716;genus;46;species;NA;50;native;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;lc;39,24;very high
7633;actinopterygii;perciformes;labridae;acantholabrus;palloni;Acantholabrus palloni;mob;day;sol;low;17,31;21,03;25,26;25;s3;fusiform;1,53176;1;truncated;terminal;3,5;im;pelagic;30;500;470;0,0144872;3;family;39,2;;NA;66;native;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;lc;31,66;very high
8272;actinopterygii;perciformes;labridae;bodianus;eclancheri;Bodianus eclancheri;mob;day;sol;low;17,69;20,04;23,05;61;s5;fusiform;1,38512;1;truncated;terminal;2,7;im;pelagic;5;45;40;0,011849045;3,148753409;species;35;species;NA;18;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;lc;55,27;not_targeted
12859;actinopterygii;perciformes;labridae;semicossyphus;darwini;Semicossyphus darwini;vmob;day;sol;bottom;17,69;20,04;23,05;70;s5;fusiform;2,04824;1;truncated;terminal;4,2;im;pelagic;3;100;97;0,0289;3;species;38;species;NA;18;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;dd;58,16;very high
61674;actinopterygii;perciformes;labridae;thalassoma;newtoni;Thalassoma newtoni;mob;day;medg;low;18,07;21,99;26,33;19,5;s3;elongated;NA;1;truncated;terminal;3,5;im;pelagic;1;40;39;0,017830241;2,977652716;genus;75;genus;NA;9;native;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;lc;38,14;very high
22498;actinopterygii;perciformes;labridae;symphodus;trutta;Symphodus trutta;mob;day;sol;low;19,77;22,05;24,66;18;s3;fusiform;NA;1;rounded;terminal;3,5;im;pelagic;5;15;10;0,0144872;3;family;NA;;NA;6;native;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;27,03;very high
8270;actinopterygii;perciformes;labridae;bodianus;diplotaenia;Bodianus diplotaenia;mob;day;sol;low;20,49;22,85;25,59;76;s5;fusiform;2,40065;1;truncated;terminal;3,4;im;pelagic;5;75;70;0,011849045;3,148753409;species;50;species;NA;42;native;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;lc;61,24;very high
14401;actinopterygii;perciformes;labridae;bodianus;insularis;Bodianus insularis;mob;day;sol;low;20,8;22,78;25,07;33;s4;fusiform;1,45638;1;truncated;terminal;3,5;im;pelagic;6;60;54;0,011849045;3,148753409;genus;49;genus;NA;1;native;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;lc;35,57;very high
59651;actinopterygii;perciformes;labridae;thalassoma;sanctaehelenae;Thalassoma sanctaehelenae;mob;day;medg;low;20,8;22,78;25,07;10;s2;fusiform;NA;1;truncated;terminal;3,5;im;pelagic;0;67,5;67,5;0,017830241;2,977652716;genus;75;genus;NA;1;native;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;dd;38,14;very high
22527;actinopterygii;perciformes;labridae;xyrichtys;blanchardi;Xyrichtys blanchardi;mob;day;sol;bottom;20,8;22,78;25,07;21,2;s3;fusiform;NA;1;rounded;terminal;3,4;im;pelagic;35;57,3;22,3;0,011849045;3,148753409;genus;67;genus;NA;1;native;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;lc;36,19;very high
13843;actinopterygii;perciformes;labridae;halichoeres;insularis;Halichoeres insularis;sed;day;smallg;low;20,93;22,73;25,18;7;s1;fusiform;1,47071;1;truncated;terminal;3,3;im;pelagic;7;10;3;0,017459254;2,956821535;species;39;species;NA;2;native;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;vu;12,47;not_targeted
4581;actinopterygii;perciformes;labridae;xyrichtys;novacula;Xyrichtys novacula;mob;day;sol;bottom;20,95;24,15;27,68;38;s4;fusiform;1,37048;1;truncated;terminal;3,5;im;pelagic;1;90;89;0,011849045;3,148753409;genus;52;species;8;115;native;0;1;1;1;0;0;0;1;1;1;0;1;1;0;0;0;0;1;0;0;lc;36,27;very high
13800;actinopterygii;perciformes;labridae;bodianus;scrofa;Bodianus scrofa;mob;day;sol;low;21,51;23,97;26,67;51;s5;fusiform;1,65856;1;truncated;terminal;3,5;im;pelagic;20;200;180;0,011849045;3,148753409;genus;49;genus;NA;15;native;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;vu;52,75;very high
57449;actinopterygii;perciformes;labridae;xyrichtys;mundiceps;Xyrichtys mundiceps;mob;day;sol;bottom;21,62;24,88;28,46;14,5;s2;fusiform;1,14088;1;truncated;terminal;3,4;im;pelagic;12;15;3;0,011849045;3,148753409;genus;67;species;NA;11;native;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;28,48;very high
8208;actinopterygii;perciformes;labridae;halichoeres;dispilus;Halichoeres dispilus;sed;day;smallg;low;21,95;24,33;27,07;25;s3;fusiform;1,34142;1;truncated;terminal;3,9;im;pelagic;2;76;74;0,017459254;2,956821535;species;50;species;NA;32;native;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;lc;31,66;very high
8330;actinopterygii;perciformes;labridae;halichoeres;notospilus;Halichoeres notospilus;sed;day;smallg;low;22,04;24,39;27,11;25,4;s3;fusiform;1,69061;1;truncated;terminal;3,5;im;pelagic;0;10;10;0,017459254;2,956821535;species;44;species;NA;33;native;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;lc;32,15;very high
8023;actinopterygii;perciformes;labridae;pteragogus;pelycus;Pteragogus pelycus;mob;day;smallg;bottom;22,47;25,68;29,11;15;s2;fusiform;1,71617;1;rounded;terminal;3,5;im;pelagic;1;28;27;0,011849045;3,148753409;genus;22;genus;NA;46;lessepsian;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;24,31;very high
64977;actinopterygii;perciformes;labridae;halichoeres;sazimai;Halichoeres sazimai;mob;day;sol;low;22,57;24,83;27,46;21,4;s3;fusiform;NA;1;truncated;terminal;3,6;im;pelagic;20;35;15;0,017459254;2,956821535;genus;32;genus;NA;6;native;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;ne;36,25;not_targeted
13839;actinopterygii;perciformes;labridae;halichoeres;chierchiae;Halichoeres chierchiae;sed;day;smallg;low;22,71;25,08;27,71;17,5;s3;fusiform;1,70742;1;truncated;terminal;3,5;im;pelagic;2;69;67;0,017459254;2,956821535;species;38;species;NA;24;native;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;lc;26,31;not_targeted
13835;actinopterygii;perciformes;labridae;decodon;melasma;Decodon melasma;mob;day;sol;bottom;22,78;25,08;27,65;32,3;s4;fusiform;1,5449;1;truncated;terminal;3,6;im;pelagic;40;160;120;0,0144872;3;family;NA;;NA;27;native;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;lc;35,49;very high
63950;actinopterygii;perciformes;labridae;halichoeres;burekae;Halichoeres burekae;mob;day;smallg;low;22,8;26,53;30,27;7,7;s2;fusiform;NA;1;truncated;terminal;3,3;pk;pelagic;NA;24;NA;0,017459254;2,956821535;genus;32;genus;NA;8;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;en;16,21;not_targeted
13822;actinopterygii;perciformes;labridae;thalassoma;grammaticum;Thalassoma grammaticum;sed;day;smallg;bottom;22,8;25,13;27,73;32;s4;elongated;0,998067;1;truncated;terminal;3,5;im;pelagic;3;42;39;0,017830241;2,977652716;species;94;species;NA;25;native;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;lc;35,18;not_targeted
13846;actinopterygii;perciformes;labridae;halichoeres;nicholsi;Halichoeres nicholsi;sed;day;smallg;low;22,85;25,13;27,67;38;s4;fusiform;1,5394;1;truncated;terminal;4;im;pelagic;3;53;50;0,017459254;2,956821535;species;38;species;NA;28;native;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;lc;37,49;very high
13860;actinopterygii;perciformes;labridae;thalassoma;lucasanum;Thalassoma lucasanum;sed;day;smallg;bottom;22,85;25,13;27,67;15;s2;elongated;1,43819;1;truncated;terminal;3,5;im;pelagic;0;64;64;0,017830241;2,977652716;species;99;species;NA;28;native;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;lc;24,31;very high
22528;actinopterygii;perciformes;labridae;xyrichtys;sanctaehelenae;Xyrichtys sanctaehelenae;mob;day;sol;bottom;23,38;25,31;27,17;23,4;s3;fusiform;NA;1;truncated;terminal;3,5;im;pelagic;17;30;13;0,011849045;3,148753409;genus;67;genus;NA;2;native;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;lc;37,75;very high
3656;actinopterygii;perciformes;labridae;clepticus;parrae;Clepticus parrae;mob;day;medg;high;23,39;26,46;29,73;30;s3;fusiform;1,93978;1;forked;terminal;3,4;pk;pelagic;8;100;92;0,0144872;3;family;49;species;NA;39;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;34,51;very high
3663;actinopterygii;perciformes;labridae;halichoeres;garnoti;Halichoeres garnoti;mob;day;sol;low;23,39;26,46;29,73;19,3;s3;fusiform;0,889156;1;truncated;terminal;3,7;im;pelagic;2;80;78;0,017459254;2,956821535;genus;28;species;NA;39;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;27,83;very high
3664;actinopterygii;perciformes;labridae;halichoeres;maculipinna;Halichoeres maculipinna;mob;day;sol;low;23,39;26,46;29,73;18;s3;fusiform;1,11022;1;truncated;terminal;3,3;im;pelagic;2;24;22;0,017459254;2,956821535;genus;31;species;NA;39;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;27,03;very high
1071;actinopterygii;perciformes;labridae;lachnolaimus;maximus;Lachnolaimus maximus;mob;day;sol;low;23,39;26,46;29,73;91;s6;compressed;3,9567;1;truncated;subterminal;4,2;im;pelagic;3;30;27;0,00483;3,264;species;31;species;23;39;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;vu;67,1;very high
